3.211196745304156080e-02,-8.236446372652596049e-01,-2.136437231973306594e-01,4.395787717895160290e-02,1.742840062283602942e-02,-6.903993409236952247e-03
3.398567006405497914e-02,-8.110309366179803137e-01,-2.294426111881276709e-01,4.755197594594975929e-02,1.845027925442988340e-02,-7.341091719503674631e-03
3.588053293219380102e-02,-7.979299120564297132e-01,-2.458879438757691493e-01,5.131229582591317895e-02,1.948426671022584697e-02,-7.787237889588430502e-03
3.779277010820494831e-02,-7.843375898694083803e-01,-2.629815713963283286e-01,5.523603084203315694e-02,2.052831666700317623e-02,-8.241739719757442545e-03
3.971852006580440381e-02,-7.702504174333999476e-01,-2.807235355901571694e-01,5.931896578075118720e-02,2.158033715556397641e-02,-8.703868926414993351e-03
4.165385611682235339e-02,-7.556653054862740859e-01,-2.991119083495385467e-01,6.355535943548890065e-02,2.263819600192728057e-02,-9.172863357584775876e-03
4.359479786469534768e-02,-7.405796651102716233e-01,-3.181426422306857238e-01,6.793783525668713186e-02,2.369972687508539039e-02,-9.647929778918836949e-03
4.553732359498878501e-02,-7.249914381148397924e-01,-3.378094371026619802e-01,7.245728185094894858e-02,2.476273589058458624e-02,-1.012824721914487060e-02
4.747738345411946226e-02,-7.088991195878397988e-01,-3.581036264420784376e-01,7.710276567094004330e-02,2.582500869255475312e-02,-1.061297084573544283e-02
4.941091321949721976e-02,-6.923017715303896313e-01,-3.790140865309983842e-01,8.186145801741155636e-02,2.688431790970137111e-02,-1.110123632260592332e-02
5.133384841877210170e-02,-6.751990267068821439e-01,-4.005271712734660983e-01,8.671857813388447744e-02,2.793843085476161586e-02,-1.159216458279846776e-02
5.324213851585637980e-02,-6.575910821227304304e-01,-4.226266746251520212e-01,9.165735372113759105e-02,2.898511731374306746e-02,-1.208486693148388448e-02
5.513176084998290538e-02,-6.394786818779505388e-01,-4.452938217580070246e-01,9.665899965054856879e-02,3.002215725264985660e-02,-1.257845037934217022e-02
5.699873399403812546e-02,-6.208630895192241983e-01,-4.685072890995138906e-01,1.017027150398102930e-01,3.104734825694101946e-02,-1.307202309452599673e-02
5.883913019192994059e-02,-6.017460504067372318e-01,-4.922432523482603850e-01,1.067656982065443710e-01,3.205851251392062562e-02,-1.356469985384940735e-02
6.064908654309352637e-02,-5.821297450023900089e-01,-5.164754605361188133e-01,1.118231783746935493e-01,3.305350315140847400e-02,-1.405560737118139586e-02
6.242481462561546429e-02,-5.620167343498412293e-01,-5.411753332465101263e-01,1.168484624164750907e-01,3.403020975758511840e-02,-1.454388938351367129e-02
6.416260828695140306e-02,-5.414098993327723930e-01,-5.663120772683865045e-01,1.218129944076893900e-01,3.498656292641214721e-02,-1.502871138268066162e-02
6.585884938083662321e-02,-5.203123755480730805e-01,-5.918528183172876433e-01,1.266864253885569003e-01,3.592053769947341907e-02,-1.550926489272416546e-02
6.751001128787835481e-02,-4.987274858031031100e-01,-6.177627430240921758e-01,1.314366904789303070e-01,3.683015580692837465e-02,-1.598477120857091927e-02
6.911266012201758291e-02,-4.766586723349758858e-01,-6.440052461974894449e-01,1.360300904074039641e-01,3.771348664564048297e-02,-1.645448452993982652e-02
7.066345359186348984e-02,-4.541094308560222337e-01,-6.705420784076846497e-01,1.404313745784598610e-01,3.856864696940812826e-02,-1.691769444399358197e-02
7.215913755125359652e-02,-4.310832484603906445e-01,-6.973334891993102636e-01,1.446038230093151522e-01,3.939379930259231943e-02,-1.737372772995656248e-02
7.359654033415026497e-02,-4.075835472945049665e-01,-7.243383616894440991e-01,1.485093247985081188e-01,4.018714912254352928e-02,-1.782194947759099465e-02
7.497256502270778500e-02,-3.836136357145573661e-01,-7.515143349006614404e-01,1.521084512150726875e-01,4.094694088668722476e-02,-1.826176352809185180e-02
7.628417984243543448e-02,-3.591766684447917912e-01,-7.788179108726150934e-01,1.553605219907382151e-01,4.167145300599321006e-02,-1.869261225991039610e-02
7.752840691414338015e-02,-3.342756170283004979e-01,-8.062045443416523405e-01,1.582236639278973844e-01,4.235899188739032650e-02,-1.911397575279581013e-02
7.870230961893624755e-02,-3.089132516430944664e-01,-8.336287135330052722e-01,1.606548614752923154e-01,4.300788518351451872e-02,-1.952537037077889046e-02
7.980297885077743125e-02,-2.830921351532476038e-01,-8.610439713371397241e-01,1.626099994475792010e-01,4.361647439943597965e-02,-1.992634680897095029e-02
8.082751844253557860e-02,-2.568146300874767918e-01,-8.884029768122738702e-01,1.640438985553835105e-01,4.418310701344851932e-02,-2.031648765018220434e-02
8.177303005772830480e-02,-2.300829190914885358e-01,-9.156575075491807381e-01,1.649103448557373841e-01,4.470612827359958519e-02,-2.069540447588041551e-02
8.263659784341102765e-02,-2.028990392880822002e-01,-9.427584539410709397e-01,1.651621146206035673e-01,4.518387283447213715e-02,-2.106273457242057931e-02
8.341527314181361452e-02,-1.752649308994625454e-01,-9.696557968170121944e-01,1.647509964495794954e-01,4.561465640091653256e-02,-2.141813726832939718e-02
8.410605956131497751e-02,-1.471825004358883193e-01,-9.962985702243959407e-01,1.636278127212102973e-01,4.599676754802010242e-02,-2.176128993228722622e-02
8.470589871282477312e-02,-1.186536987279764033e-01,-1.022634811391147425e+00,1.617424426871509890e-01,4.632845989053172714e-02,-2.209188365486394398e-02
8.521165692698171035e-02,-8.968061406942957892e-02,-1.048611500071025215e+00,1.590438496673341195e-01,4.660794478100714622e-02,-2.240961863055218606e-02
8.562011328178011083e-02,-6.026558073440568125e-02,-1.074174489585954628e+00,1.554801149050122344e-01,4.683338472467693525e-02,-2.271419925068485918e-02
8.592794928989068437e-02,-3.041130313027430587e-02,-1.099268431938384971e+00,1.509984806900749321e-01,4.700288771081929245e-02,-2.300532891287694268e-02
8.613174062018627564e-02,-1.209958329775667947e-04,-1.123836699383347737e+00,1.455454053581030360e-01,4.711450267533697639e-02,-2.328270454911969892e-02
8.622795125844889830e-02,3.060146028057957740e-02,-1.147821304832204792e+00,1.390666327203063379e-01,4.716621632710710221e-02,-2.354601087299094259e-02
8.621293054698900282e-02,6.175134564971325457e-02,-1.171162823413491205e+00,1.315072783731014994e-01,4.715595159098213973e-02,-2.379491434703052619e-02
8.608291358035960461e-02,9.332291334123045401e-02,-1.193800317444461800e+00,1.228119351711637608e-01,4.708156794219332114e-02,-2.402905687457120715e-02
8.583402547215895906e-02,1.253091841421933306e-01,-1.215671266971328324e+00,1.129247999183227713e-01,4.694086392902614008e-02,-2.424804922661033882e-02
8.546229004287907161e-02,1.577017257168850384e-01,-1.236711507916118169e+00,1.017898230294504991e-01,4.673158220119340289e-02,-2.445146422405425346e-02
8.496364350665164267e-02,1.904904163648770965e-01,-1.256855179721415583e+00,8.935088253550134418e-02,4.645141737792483905e-02,-2.463882970923241683e-02
8.433395375024195506e-02,2.236631942354780078e-01,-1.276034684207213443e+00,7.555198333489973606e-02,4.609802709938402854e-02,-2.480962135827910128e-02
8.356904579418819590e-02,2.572057932401666247e-01,-1.294180657141952517e+00,6.033748202963529206e-02,4.566904660385779496e-02,-2.496325540804732873e-02
8.266473399578082304e-02,2.911014673606321379e-01,-1.311221953776945170e+00,4.365233701685974216e-02,4.516210715675620518e-02,-2.509908139773959698e-02
8.161686148765905091e-02,3.253307055750446208e-01,-1.327085649293579195e+00,2.544238273122494121e-02,4.457485862064790999e-02,-2.521637505630899140e-02
8.042134723429794629e-02,3.598709402152248105e-01,-1.341697054759299457e+00,5.654626046722593079e-03,4.390499639261600390e-02,-2.531433150153820921e-02
7.907424092127245119e-02,3.946962522147197672e-01,-1.354979748774413739e+00,-1.576243815063696138e-02,4.315029284018183364e-02,-2.539205895485853806e-02
7.757178565902501932e-02,4.297770773997874882e-01,-1.366855624509667022e+00,-3.885849631274989474e-02,4.230863323412812488e-02,-2.544857321636733241e-02
7.591048817562959239e-02,4.650799186936241947e-01,-1.377244951276284546e+00,-6.368107579966930665e-02,4.137805600088046570e-02,-2.548279318567145749e-02
7.408719578668902794e-02,5.005670698236366345e-01,-1.386066449126910127e+00,-9.027520125876661861e-02,4.035679689563530931e-02,-2.549353775423085500e-02
7.209917896525459835e-02,5.361963568090778454e-01,-1.393237374247854543e+00,-1.186830557599940356e-01,3.924333643014413925e-02,-2.547952443151502155e-02
6.994421779844325893e-02,5.719209041200420396e-01,-1.398673612059899929e+00,-1.489436560349221561e-01,3.803644958038709251e-02,-2.543937009790165835e-02
6.762069002831730402e-02,6.076889328874400809e-01,-1.402289773985894605e+00,-1.810925525754843446e-01,3.673525645956204205e-02,-2.537159429902308486e-02
6.512765776298039266e-02,6.434435988467499534e-01,-1.403999292758955519e+00,-2.151615667206834281e-01,3.533927228827920403e-02,-2.527462550635283314e-02
6.246494935376720181e-02,6.791228777479543233e-01,-1.403714509928612353e+00,-2.511785781413256036e-01,3.384845465190605696e-02,-2.514681076455459185e-02
5.963323242325866552e-02,7.146595056873709106e-01,-1.401346747873575493e+00,-2.891673772578475798e-01,3.226324573775396498e-02,-2.498642912527633195e-02
5.663407366482614558e-02,7.499809811421380701e-01,-1.396806357159256384e+00,-3.291475980164225157e-01,3.058460703165822789e-02,-2.479170922822447956e-02
5.346998089092992734e-02,7.850096343519538111e-01,-1.390002728512742536e+00,-3.711347470153367745e-01,2.881404386704101289e-02,-2.456085133321496070e-02
5.014442295444054148e-02,8.196627680526727966e-01,-1.380844257077718407e+00,-4.151403451212417051e-01,2.695361730042213078e-02,-2.429205403282859443e-02
4.666182365975395097e-02,8.538528714141149223e-01,-1.369238245038433277e+00,-4.611721973448452139e-01,2.500594106763600472e-02,-2.398354578790266867e-02
4.302752664512005804e-02,8.874879064121548033e-01,-1.355090727288234875e+00,-5.092348057621246538e-01,2.297416187053584469e-02,-2.363362133399527637e-02
3.924772943994252195e-02,9.204716628831245417e-01,-1.338306203741383538e+00,-5.593299385814493041e-01,2.086192194679077280e-02,-2.324068291677219844e-02
3.532938641517732042e-02,9.527041753629961196e-01,-1.318787261396863197e+00,-6.114573659858028032e-01,1.867330374797460460e-02,-2.280328624370017362e-02
3.128008202963585699e-02,9.840821918047080175e-01,-1.296434069714661685e+00,-6.656157700320335380e-01,1.641275752359078535e-02,-2.232019101054545304e-02
2.710787745385389441e-02,1.014499681818364696e+00,-1.271143734772596012e+00,-7.218038315337291788e-01,1.408501357968655436e-02,-2.179041590366954592e-02
2.282113510280745633e-02,1.043848370766099043e+00,-1.242809501806013017e+00,-7.800214912495020414e-01,1.169498182199772175e-02,-2.121329813162566719e-02
1.842832656681823306e-02,1.072018286639012219e+00,-1.211319803288142261e+00,-8.402713753724789791e-01,9.247641755154838855e-03,-2.058855785111256623e-02
1.393782959635361980e-02,1.098898310201531059e+00,-1.176557162587851479e+00,-9.025603653676882443e-01,6.747926221217519574e-03,-1.991636838421341829e-02
9.357718813470467314e-03,1.124376726894052991e+00,-1.138396984521943933e+00,-9.669012779800792989e-01,4.200601622571793585e-03,-1.919743395240109535e-02
4.695552215351643174e-03,1.148341793614370498e+00,-1.096706298809261515e+00,-1.033314599838143888e+00,1.610145924061982640e-03,-1.843307787380744911e-02
-4.184941692608284925e-05,1.170682358045294968e+00,-1.051342578655739990e+00,-1.101830187599547317e+00,-1.019377025955077844e-03,-1.762534590465254444e-02
-4.848641591967776769e-03,1.191288607725352833e+00,-1.002152847473371855e+00,-1.172488790983561735e+00,-3.684453028957931399e-03,-1.677713180452265057e-02
-9.720239190632806725e-03,1.210053088330441229e+00,-9.489734324927900921e-01,-1.245343169561625274e+00,-6.382276899598275308e-03,-1.589233544598465941e-02
-1.465369248125465013e-02,1.226872227191651454e+00,-8.916309556598664976e-01,-1.320458435481975501e+00,-9.110962483726914654e-03,-1.497606804397331320e-02
-1.964824372615371281e-02,1.241648744968671281e+00,-8.299455133618559577e-01,-1.397911036021299180e+00,-1.186985133651574480e-02,-1.403492440834039866e-02
-2.470621574051637750e-02,1.254295554781760025e+00,-7.637375407957105455e-01,-1.477785458401869256e+00,-1.466000277156147280e-02,-1.307734818517274078e-02
-2.983448607469644381e-02,1.264742048020428999e+00,-6.928406278309652278e-01,-1.560167267328429030e+00,-1.748500355625461772e-02,-1.211412145930580546e-02
-3.504695622709250863e-02,1.272944032656430302e+00,-6.171235201455433916e-01,-1.645130492369175634e+00,-2.035231986557959477e-02,-1.115901107944631057e-02
-4.036863725255444152e-02,1.278898911977023101e+00,-5.365254348378964977e-01,-1.732716834008029005e+00,-2.327552853370525379e-02,-1.022959227666498522e-02
-4.584219386362910903e-02,1.282667638548209865e+00,-4.511088171222765175e-01,-1.822904166778745561e+00,-2.627788321918205633e-02,-9.348230161162953550e-03
-5.153783920157270493e-02,1.284403832939280177e+00,-3.611309425949840723e-01,-1.915563509773196671e+00,-2.939769661515461222e-02,-8.543110397741776607e-03
-5.756693004044985407e-02,1.284387120527967996e+00,-2.671275079936052954e-01,-2.010408730954515555e+00,-3.269572471839495703e-02,-7.849061466634105547e-03
-6.409783179498909633e-02,1.283051526178714763e+00,-1.699857571076441309e-01,-2.106952789200965181e+00,-3.626377665995823146e-02,-7.307749725194003475e-03
-7.136927909665485847e-02,1.280992658940554474e+00,-7.096677393519815191e-02,-2.204495063247589925e+00,-4.023197172637756752e-02,-6.966819220296400876e-03
-7.969280627258597260e-02,1.278936299472643867e+00,2.836613852468711228e-02,-2.302165385862410485e+00,-4.477010335126154622e-02,-6.877919176147989991e-03
-8.943528696699236391e-02,1.277663924081494873e+00,1.263232468699333200e-01,-2.399029576132607922e+00,-5.007828738527191070e-02,-7.094279982644790400e-03
-1.009780189254129157e-01,1.277914505358511477e+00,2.213187963478020492e-01,-2.494224653573100525e+00,-5.636496828594766278e-02,-7.668932776824086660e-03
-1.146578379566489531e-01,1.280297384734175425e+00,3.120690828887591750e-01,-2.587070421418532273e+00,-6.381519364646953685e-02,-8.654047912027333644e-03
-1.307025530557951454e-01,1.285242928295800446e+00,3.976940964581237581e-01,-2.677120182153446937e+00,-7.255569660767204054e-02,-1.010041842021819000e-02
-1.491752126299172310e-01,1.292995307867163213e+00,4.777166990548011860e-01,-2.764150035796387517e+00,-8.262452985716861598e-02,-1.205516849686403234e-02
-1.699414674406664882e-01,1.303635509089277056e+00,5.519939311579904473e-01,-2.848110650263116828e+00,-9.395294353010301414e-02,-1.455640835182306185e-02
-1.926718287443625055e-01,1.317119741795662380e+00,6.206203923741164807e-01,-2.929067241850602965e+00,-1.063659895899202040e-01,-1.762558644664933422e-02
-2.168828447501307821e-01,1.333322195701305946e+00,6.838311194437882712e-01,-3.007144159551100149e+00,-1.196042294230015152e-01,-2.126038449750718498e-02
-2.420080365168407743e-01,1.352074651780921455e+00,7.419192478102351052e-01,-3.082481600150978274e+00,-1.333617942756423203e-01,-2.543155624144455285e-02
-2.674777183099875111e-01,1.373197680829464806e+00,7.951762503676355065e-01,-3.155206697928235382e+00,-1.473296000140268125e-01,-3.008547641222903898e-02
-2.927849868405290046e-01,1.396520620522689882e+00,8.438568404304205295e-01,-3.225418118488787567e+00,-1.612313668047624104e-01,-3.515142995826840006e-02
-3.175242842178090386e-01,1.421890616167049481e+00,8.881653541204437285e-01,-3.293181237470240497e+00,-1.748449299037240501e-01,-4.055079280113355750e-02
-3.414018366051693176e-01,1.449173518946477168e+00,9.282569619676762640e-01,-3.358530079694706849e+00,-1.880083076202943293e-01,-4.620524357389646508e-02
-3.642260365893292273e-01,1.478250312447730419e+00,9.642465233698388483e-01,-3.421472521402627809e+00,-2.006148031132273524e-01,-5.204242612685735375e-02
-3.858879643197689613e-01,1.509012141703677257e+00,9.962195991824893682e-01,-3.481996331767934993e+00,-2.126026401559388268e-01,-5.799887875167611395e-02
-4.063399612872836131e-01,1.541355814719320927e+00,1.024242507089257126e+00,-3.540074777369315306e+00,-2.239434417286678414e-01,-6.402085945183777493e-02
-4.255766847915400941e-01,1.575180562704161513e+00,1.048370210265767266e+00,-3.595671335985353156e+00,-2.346319862487450947e-01,-7.006389497834432378e-02
-4.436202762552334811e-01,1.610386161047488773e+00,1.068651941246490100e+00,-3.648743503307690705e+00,-2.446781583175202113e-01,-7.609173440541570910e-02
-4.605096465083754476e-01,1.646872193399448792e+00,1.085134934006606322e+00,-3.699245838583379520e+00,-2.541011177417341615e-01,-8.207514552511019357e-02
-4.762931777725664118e-01,1.684538149998843437e+00,1.097866739218142040e+00,-3.747132413884520563e+00,-2.629253198894282995e-01,-8.799078368910047410e-02
-4.910239817295296016e-01,1.723284069831483301e+00,1.106896539841593974e+00,-3.792358796686834399e+00,-2.711779266168194424e-01,-9.382022375026334571e-02
-5.047569420306511345e-01,1.763011492448406381e+00,1.112275783670300555e+00,-3.834883652700650902e+00,-2.788871909598891752e-01,-9.954916838294132486e-02
-5.175469382418675934e-01,1.803624545177745953e+00,1.114058356621383306e+00,-3.874670022837159777e+00,-2.860814879294227286e-01,-1.051668106365791916e-01
-5.294478166612157644e-01,1.845031042589811543e+00,1.112300450245928607e+00,-3.911686308006981694e+00,-2.927887540999791205e-01,-1.106653175554273283e-01
-5.405118124059228313e-01,1.887143514996377558e+00,1.107060228730339935e+00,-3.945906985890182739e+00,-2.990361738296136163e-01,-1.160394029734941879e-01
-5.507892313006181872e-01,1.929880112685042448e+00,1.098397369601430196e+00,-3.977313081437834352e+00,-3.048500066288870602e-01,-1.212859638903622389e-01
-5.603282734751290350e-01,1.973165354491817736e+00,1.086372533284078790e+00,-4.005892414672011625e+00,-3.102554903877212666e-01,-1.264037622099600244e-01
-5.691749298312650529e-01,2.016930704957991871e+00,1.071046805666532320e+00,-4.031639653243475507e+00,-3.152767823205254727e-01,-1.313931401959456402e-01
-5.773729140799148674e-01,2.061114975018066175e+00,1.052481152328841763e+00,-4.054556201930069825e+00,-3.199369170010942787e-01,-1.362557630534859121e-01
-5.849636121901630181e-01,2.105664547854574131e+00,1.030735921588447956e+00,-4.074649966217351427e+00,-3.242577715653287562e-01,-1.409943855035642180e-01
-5.919860419075939628e-01,2.150533434880389283e+00,1.005870435278808150e+00,-4.091935032159613961e+00,-3.282600342580423991e-01,-1.456126412880930643e-01
-5.984768204830587246e-01,2.195683167219134813e+00,9.779427109722528266e-01,-4.106431310040739469e+00,-3.319631756166923631e-01,-1.501148555588885103e-01
-6.044701410290586052e-01,2.241082525858918206e+00,9.470093672720756306e-01,-4.118164195286792229e+00,-3.353854228851116392e-01,-1.545058803944429071e-01
-6.099977584464436609e-01,2.286707109069985311e+00,9.131257750746298862e-01,-4.127164307050770198e+00,-3.385437385442283675e-01,-1.587909535421052898e-01
-6.150889856090682173e-01,2.332538728886087487e+00,8.763465325592857402e-01,-4.133467373278545409e+00,-3.414538036815275568e-01,-1.629755801179265662e-01
-6.197707000861738535e-01,2.378564619700362037e+00,8.367263600186394257e-01,-4.137114341042759769e+00,-3.441300066582363981e-01,-1.670654365579947731e-01
-6.240673615232948945e-01,2.424776431808545407e+00,7.943215316293734674e-01,-4.138151802150829894e+00,-3.465854374113210845e-01,-1.710662956831194847e-01
-6.280010401558053790e-01,2.471168972069697656e+00,7.491919824447058618e-01,-4.136632835134359532e+00,-3.488318879093086355e-01,-1.749839713354532089e-01
-6.315914579772311521e-01,2.517738644774476509e+00,7.014042449911053190e-01,-4.132618372548902741e+00,-3.508798598859111939e-01,-1.788242806453540501e-01
-6.348560459494292374e-01,2.564481542006221026e+00,6.510353709972842573e-01,-4.126179200975178318e+00,-3.527385820901910440e-01,-1.825930215246871213e-01
-6.378100233575810796e-01,2.611391140401109645e+00,5.981779633877436497e-01,-4.117398679884230361e+00,-3.544160409527558619e-01,-1.862959623665537967e-01
-6.404665088263594708e-01,2.658455589473801339e+00,5.429463568918051486e-01,-4.106376209027286173e+00,-3.559190306989108987e-01,-1.899388400628799489e-01
-6.428366760993100559e-01,2.705654637467909129e+00,4.854838105319517760e-01,-4.093231362099057691e+00,-3.572532312392925347e-01,-1.935273612707347768e-01
-6.449299702885549213e-01,2.752956345715584341e+00,4.259702808837971255e-01,-4.078108417390819973e+00,-3.584233239430094642e-01,-1.970672004265104360e-01
-6.467543999323540627e-01,2.800313895861218150e+00,3.646299216169850421e-01,-4.061180747438795535e+00,-3.594331554190121625e-01,-2.005639866280708450e-01
-6.483169141317163264e-01,2.847662979540282802e+00,3.017369494289003917e-01,-4.042654208255198611e+00,-3.602859559821811053e-01,-2.040232708512418336e-01
-6.496238597173088491e-01,2.894920424854821928e+00,2.376180740861555396e-01,-4.022768385394229540e+00,-3.609846108861126668e-01,-2.074504660893968788e-01
-6.506814904407564049e-01,2.941984764782247908e+00,1.726495673196268010e-01,-4.001794470558927230e+00,-3.615319682650340871e-01,-2.108507570273741305e-01
-6.514964729962083867e-01,2.988739280104409257e+00,1.072475394916156538e-01,-3.980028847995912944e+00,-3.619311505814321595e-01,-2.142289832165664987e-01
-6.520763136321375830e-01,3.035057596066180086e+00,4.185125701534014170e-02,-3.957782264404232198e+00,-3.621858225435773404e-01,-2.175895091510177126e-01
-6.524296273987403305e-01,3.080811255954836625e+00,-2.309885324035401005e-02,-3.935365604599120548e+00,-3.623003662292309524e-01,-2.209361028034604046e-01
-6.525661976471599512e-01,3.125878073941211976e+00,-8.718516118402921955e-02,-3.913074385105323127e+00,-3.622799288516536653e-01,-2.242718467916918201e-01
-6.524968209561922139e-01,3.170149778454338652e+00,-1.500346135194983443e-01,-3.891174595142115500e+00,-3.621303374592048652e-01,-2.275991008774313484e-01
-6.522329836947231563e-01,3.213537658114642426e+00,-2.113347696862874769e-01,-3.869892171943477788e+00,-3.618579067077165035e-01,-2.309195224152122972e-01
-6.517864497222959352e-01,3.255975521972623188e+00,-2.708421982102569014e-01,-3.849407350379552728e+00,-3.614691874305758224e-01,-2.342341377011132597e-01
-6.511688434464767417e-01,3.297419999368595533e+00,-3.283833206039206698e-01,-3.829853869270844591e+00,-3.609707078832795069e-01,-2.375434474107878391e-01
-6.503912928874847621e-01,3.337848746050374515e+00,-3.838492944069158419e-01,-3.811322050569013520e+00,-3.603687484235411076e-01,-2.408475462184243854e-01
-6.494641670564339497e-01,3.377257357989378317e+00,-4.371871823601308216e-01,-3.793864334418930007e+00,-3.596691721093107086e-01,-2.441462394557981086e-01
-6.483969139657101977e-01,3.415655756346013483e+00,-4.883895534113800174e-01,-3.777501901485632363e+00,-3.588773164065660604e-01,-2.474391454755167641e-01
-6.471979869797999108e-01,3.453064615993459263e+00,-5.374841334106498225e-01,-3.762231338544244519e+00,-3.579979394229241274e-01,-2.507257784187585936e-01
-6.458748387595627527e-01,3.489512183157558400e+00,-5.845244931664270727e-01,-3.748030699185427306e+00,-3.570352084966186834e-01,-2.540056107085226222e-01
-6.444339610723365253e-01,3.525031636537636182e+00,-6.295822275789410005e-01,-3.734864651074726094e+00,-3.559927180422835513e-01,-2.572781173575016123e-01
-6.428809518374861698e-01,3.559659015718881214e+00,-6.727407122469093448e-01,-3.722688637712646020e+00,-3.548735252365710080e-01,-2.605428053868659721e-01
-6.412205953053737861e-01,3.593431666928215584e+00,-7.140903137908500842e-01,-3.711452120307163760e+00,-3.536801947833891901e-01,-2.637992318301919936e-01
-6.394569456725608392e-01,3.626387124051555944e+00,-7.537248359239654416e-01,-3.701101029246953278e+00,-3.524148466493930432e-01,-2.670470134295313547e-01
-6.375934080384721980e-01,3.658562336454103558e+00,-7.917389614573625556e-01,-3.691579571891758782e+00,-3.510792028616555593e-01,-2.702858305545173812e-01
